1638.414062 , 1730.132568 , 1650.413330 , 1728.549072 ,
1630.394287 , 1727.379272 , 1637.808838 , 1713.952515 ,
1628.934937 , 1706.304321 , 1628.712402 , 1712.062988 ,
1622.058472 , 1696.295898 , 1626.818359 , 1701.491455 ,
1611.781250 , 1692.704712 , 1620.123535 , 1690.720215 ,
1605.676147 , 1680.400879 , 1619.794434 , 1669.133301 ,
1607.019531 , 1672.622681 , 1607.750366 , 1668.664917 ,
1605.683594 , 1656.368774 , 1608.842041 , 1659.075806 ,
1594.954956 , 1650.351196 , 1601.882446 , 1650.584106 ,
1595.569336 , 1646.179443 , 1597.995239 , 1645.497559 ,
1587.545898 , 1637.322510 , 1591.320190 , 1635.918091 ,
1585.479492 , 1636.145508 , 1589.651733 , 1631.363037 ,
1585.557739 , 1622.035400 , 1589.205078 , 1623.151001 ,
1585.582764 , 1616.183105 , 1588.111694 , 1618.358398 ,
1581.204590 , 1614.742798 , 1587.565918 , 1615.765137 ,
1579.456787 , 1610.701782 , 1580.003540 , 1612.041504 ,
1576.994019 , 1608.411987 , 1578.858398 , 1609.774902 ,
1575.293091 , 1603.001343 , 1578.946533 , 1605.507690 ,
1572.863281 , 1600.542725 , 1575.657471 , 1605.613159 ,
1571.739014 , 1599.065918 , 1579.022705 , 1600.456665 ,
1572.123657 , 1596.532715 , 1577.139160 , 1598.007080 ,
1570.345703 , 1593.287354 , 1577.516968 , 1594.191162 ,
1573.491089 , 1590.956543 , 1573.979004 , 1590.815430 ,
1570.674316 , 1586.599365 , 1571.708496 , 1589.319824 ,
1565.202515 , 1589.192627 , 1570.866089 , 1587.738525 ,
1567.001099 , 1586.768799 , 1566.777588 , 1592.037109 ,
1567.595093 , 1584.878662 , 1570.648071 , 1583.744385 ,
1570.850708 , 1580.854736 , 1572.059937 , 1579.639404 ,
1568.297119 , 1580.355347 , 1567.529175 , 1576.386108 ,
1566.109497 , 1578.038574 , 1567.964966 , 1577.618286 ,
1569.242188 , 1577.361328 , 1568.260254 , 1576.140503 ,
1567.354736 , 1574.045898 , 1566.294800 , 1575.789062 ,
1571.480103 , 1571.256958 , 1569.241943 , 1574.872314 ,
1565.958496 , 1574.929810 , 1566.414795 , 1573.067017 ,
1567.964844 , 1571.438843 , 1565.055908 , 1573.082031 ,
1564.496094 , 1574.120605 , 1567.151123 , 1571.757202 ,
1568.924561 , 1572.327515 , 1566.775024 , 1571.856812 ,
1564.816284 , 1571.771851 , 1565.485596 , 1570.333862 ,
1563.545288 , 1573.046387 , 1565.886108 , 1575.503906 ,
1563.642944 , 1574.829346 , 1565.635254 , 1571.873291 ,
1564.647949 , 1570.948364 , 1565.031006 , 1571.641724 ,
1602.869019 , 1606.437744 , 1564.502075 , 1538.880737 ,
1657.719360 , 1686.678101 , 1589.700562 , 1576.481201 ,
1735.196777 , 1752.180786 , 1653.286377 , 1664.906494 ,
1640.575806 , 1678.780396 , 1578.153076 , 1560.147461 ,
1705.149170 , 1671.843384 , 1622.428467 , 1614.412842 ,
1675.539917 , 1736.908691 , 1644.270874 , 1636.904053 ,
1705.885742 , 1735.569946 , 1650.267090 , 1647.077148 ,
1691.341919 , 1737.303101 , 1648.693726 , 1644.821777 ,
1697.344116 , 1758.392944 , 1665.101074 , 1681.448608 ,
1699.625488 , 1738.994873 , 1673.164185 , 1688.080444 ,
1709.080566 , 1746.850220 , 1690.313354 , 1691.654907 ,
1681.736206 , 1740.100830 , 1715.870117 , 1751.689209 ,
1712.553345 , 1797.730347 , 1740.454956 , 1793.797119 ,
1727.314209 , 1804.214600 , 1739.038330 , 1805.170166 ,
1729.343872 , 1799.075439 , 1732.798828 , 1809.515991 ,
1720.874390 , 1811.618408 , 1724.800293 , 1821.886963 ,
1722.097900 , 1799.837769 , 1733.395142 , 1800.955078 ,
1725.679565 , 1813.247437 , 1735.145508 , 1807.232056 ,
1706.652344 , 1813.363159 , 1710.778564 , 1817.590210 ,
1721.221558 , 1802.197021 , 1735.294067 , 1801.642090 ,
1724.027222 , 1811.536133 , 1727.125122 , 1812.387939 ,
1713.710205 , 1805.874268 , 1721.891357 , 1805.693481 ,
1721.852783 , 1803.159790 , 1730.921997 , 1804.123047 ,
1713.838257 , 1810.544678 , 1722.244751 , 1811.488770 ,
1710.848999 , 1806.809570 , 1721.173950 , 1803.908936 ,
1714.105957 , 1802.769897 , 1728.338501 , 1798.597900 ,
1715.983154 , 1805.755005 , 1725.346313 , 1807.567993 ,
1720.231445 , 1804.331055 , 1725.034912 , 1805.166382 ,
1710.904541 , 1805.562622 , 1721.556885 , 1801.015381 ,
1716.860840 , 1805.513184 , 1727.051636 , 1803.198975 ,
1717.534424 , 1799.687500 , 1728.366333 , 1798.814697 ,
1717.144287 , 1805.232788 , 1722.592285 , 1809.012329 ,
1714.634155 , 1806.592163 , 1723.314941 , 1803.857910 ,
1714.772461 , 1804.238647 , 1724.002197 , 1804.057495 ,
1710.431885 , 1808.936523 , 1716.770996 , 1806.703857 ,
1713.459595 , 1800.688721 , 1722.232666 , 1801.090820 ,
1715.928467 , 1802.989746 , 1725.210449 , 1803.512817 ,
1708.491943 , 1806.242554 , 1718.317627 , 1801.133667 ,
1710.126221 , 1808.321045 , 1724.775024 , 1801.171143 ,
1715.209473 , 1812.051392 , 1720.288208 , 1807.909790 ,
1712.001465 , 1805.371948 , 1722.680786 , 1806.754395 ,
1713.466675 , 1806.489380 , 1729.513184 , 1799.720581 ,
1714.636353 , 1809.336426 , 1722.367188 , 1806.166260 ,
1713.771606 , 1809.128296 , 1723.620239 , 1806.404541 ,
1713.575439 , 1809.195190 , 1724.630005 , 1803.593750 ,
